content	toxic
知道点皮毛就来妄谈什么主义。民族主义是你理解的那样？人类对待1️⃣个群体，1️⃣般有两种模式：黑名单及其白名单模式。标出项是确立独立于群体的好人与坏人。黑名单模式：一般情况⬇，1️⃣个正常，品性较良的团体，会使用黑名单标出其🀄的品格劣等的人➕以防范，采取一定措施，避免造成社会👋安定等消极结果。白名单模式：在特殊情况⬇，出现了1️⃣个风评极差的群体，例如黑人，在这种情况下，使用正常的眼光对待已经👋适合了，人们首先会把这个群体默认为极具危害性加以防范，但是会设立一个白名单，标出其中的异类。这两种情况，对于“劣“的证明会有较大区别。黑名单模式因为”劣“为少数的被标出项，基于公平原则，谁举证谁调查，所以只🈶当”劣“被识别者⭕出来的时候才会去标出。而在白名单模式下，”劣“是普泛的，基于经济原则，被标出项需💊对”👴👋劣“（非洲医生）自我证明再达到标出。但注意以上两点，都不算”歧视“！！这些都是基于历史（📦括当⬇）🉐出的结果，是有行为接续性的，真正的歧视是🈚历史无缘由的标出，其原因👋会最终落到被歧视主体头⬆（比如✅亚裔的歧视是黄祸论的结果）	1
这种就是典型的废5️⃣龟♂了兄弟🚪，大家引以为戒	1
最后两张肥🐷	1
幕刃应该把他自己和女性割裂开	1
“👋仇👩未必能让👩👊消失，但是仇👩一定👋能让👩👊消失，甚至会反向壮大👩👊”🀄华大地压迫了女性几千年，也没有出现过👩👊这种物种，可见👩👊也不是仇女💪大出来的，而是平权放任出来的	1
地域黑比较典型的几个，按大区域🀀🀃被黑，按省河🀁被黑，2️⃣🧵城市武汉被黑，一线城市广州被黑🤣	1
这些话不是他🚪说的***📦🖊如何¿敢👋敢赌	1
这幕刃直接经典我一👨的	1
不在🀄国地盘繁殖混种默，1️⃣切都👌	1
很多📝👴也弯变直跟异性结婚了，每个📝👴跟异性结婚变回正常就没🈶同性恋出现，🌏更美👌。📝👴反正都需💊异性，应该专心治👌病传宗接代孝顺父母	1
变态同性恋，用词精准	1
找不找我👋会批判，但是你找了之后还要来🉐瑟1️⃣把，我就💊🍺判了，最好这样的女孩子找了👴黑之后跟着他回他的非洲大陆	1
你们的武士道精神呢¿一刀劈S这个嘿蛆	1
成天带妹的👅🐶能👋能💀啊	1
警察还不让看脖子以⬇，下身是什么情况，几刀，🈹哪里了。每次看宁🌊工程学院黑人杀害我们国家大学生，和国内当官的，🏫教育的蠢作为。👴肺都气💥了。	0
这种🌶️📝👋值得生气，他会🈶报应的，现在就身染艾资，想害更多人	1
现实里👩👊没网上猖狂可以了	0
我们人人祖传18代偷井盖，上古时期就开始了，井盖都是我们发明的，不然👋👌解释怎么⬆古时期开始的。	1
表面不说确实🀁方普遍其实🀃方主要原因是以前穷，大量的人口流动，尤其是河🀁安徽山东🀀🀃大量人口汇入南方，其次四川人也很多到处🚶的，现在少了但以前很多的犯罪活动都是外来流入人口做的	1
1️⃣眼真，也就母➗能干得出来这种事	1
你需💊更多的黑吉拔	1
让我们回到最初，看看性偏好是如何产生的。生物的最基📕的目的在于存在，也就是进化论所说的适者生存，而这离不开繁殖行为。🈶性生殖物种通过性行为达成繁殖的目的，但是性行为是🈶能耗的，而生育行为更是成本高昂，从个体的角度来看无疑是👋划算的，这也是为何现在生育率低⬇的原因之1️⃣。但是生育又是整个物种存续必👋🉑少的手段之一。那么自然界是如何解决这1️⃣矛盾呢？就是通过本能，物种中的每个个体生来都带🈶👋随意志转移的📕能。通过性欲这种📕能欲望为性交提供奖励，从而提高性行为发生的频率。但这只是第1️⃣步，就像前文所说，性行为是有成本的，不能够随意与任何对象发生，必须要有指向。而性欲的指向理所当然是能够与所在个体达成生殖目的的对象种类（性指向），或者说是这种✅🐘种类的外在特征（性偏👌）。从这1️⃣点可以得出，性偏好是有“正常”、“应然”的方向的，而这肯定👋是同性恋、恋物癖、恋兽癖，甚至说是异性恋也👋太准确。因为异性恋也📦含了乱伦、恋👴癖等异常性癖，但至少异性恋是充分条件。总而言之，性欲是进化而来的心理适应器，👋应该指向同性。这也是正常性欲与同性恋等性癖存在📕质不同的原因。	0
🈶什么所谓，虽然他🚪正在努力融入成为第57个民族，在此之前，他们依旧是外部势力，🈚论是好人坏人，他的立场都不会在🀄国人身⬆，肤色跟出身决定了1️⃣个人的部分立场，这种立场就是矛盾拉扯的主要原因，楼⬆跟楼⬇的都有矛盾，更何况🔍到种族身上，而且黑人这种群体1️⃣直奉行着躺赢主义，白拿的👌处愿意收，你要他来做贡献，你看他能贡献出什么玩意儿，一窝子从出生就要面对许多👋公的混血儿吗？这些混血儿已经不是一两个了，大多数还是单💋家庭，再这么发展下去，🔟几年后中国必然要多出来57个民族，👋知道🈶没🈶资📕家正在考虑怎么收🈹这帮长相奇特的韭菜，	1
可能是因为👴🚪有原罪🎱毕竟常凯🈸的老根据地	0
乾坤再造☀️，桖洗嘿枸时	1
是这群人没有良👌的审美，我们🍚同人士都喜欢秃头🛢腻大叔，这才叫帅，🈶男人味。	1
小🧵👩都去非洲追求自由爱情了，你还想着💊她们回来？回来干啥？回来继续PUA压榨国男？	1
👅🐶🐢男大多🔟分固执，👋愿醒悟，他们其实没有能力当我们的队友。既然👋是自己人，也暂时🈚法被消灭，那我们有必要考虑1️⃣⬇怎么利用他🚪。这是一个成功案例，👴曾经和某个和👴关系特别亲密的👩1️⃣起压榨1️⃣个👅🐶。👴用魅力把此女捕获并牢牢吸引住，在幕后充当她的军师，给她出谋划策，她去和👅🐶交涉，📥舔🐶支付的好处，转手就和我平分。由于我的魅力很高，她被我吸引，而👅🐶没🈶魅力但愿意出钱，所以形成了1️⃣种被控制的🀀食🀂宿，很符合📕能嘛。这只是1️⃣种玩法，其他玩法我还没想出来，大家可以开动脑筋。	1
傻逼。再说一次。还有个别评论。傻逼。	1
情到浓时🉑以理解.但别非处的🌶️么理所当然就🉑以.***大大咧咧的说.现在哪🈶处👩啊¿幼儿园找去吧¿直接扎她没毛病.在荷兰出👎的时候.👴🚪国家的妹子.简直就是公交车.真的.外国人几乎随便🛌.就想留在国外.撞大运似🉐.万一睡服了就外国人了嘛...回来就镀金B了.简直恶🆕	1
B站奇趣蛋双标现场	1
这个🐶货给私✉关了😆	1
你🚪📝👴要人觉得你🚪📝👴是有素质教养，你们📝👴就应该阻止某个📝👴让📝👴🚪丢脸的事情否则就是同流合污	1
⌚示👴玩🏊戏，比如gts还有荒野大镖客2还有某些开放类🎮，👴真的是看到游戏里🍜的黑人就直接杀的，尼🐴现在很多欧美🎮也因为政治正确放1️⃣大堆黑人进🎮里面，而且还把黑人渲染的多么善良，白人和亚洲人多么黑。👴在游戏里🍜真是看到就多么气愤	1
👨👋过是最开始的“原型机”，⬆帝做完男人再做👩，📕来想做改进版📕，增加怀孕的能力。可惜做女性的时候材料严重不够了，所以女性的体型和脑子才比👨缩💧1️⃣大截，➗了怀孕，没🈶其他长处。	1
基本上说的没❌只有最后1️⃣条有点野蛮	0
而这一切究其根源都来自犹太人🦅犬республиканскоеправительство✅我过民祖进行凯乐7️⃣Exterminationdesracesetdespeuples计划	1
🀄国的👨艾滋病人，基本上全是同📄，你让她嫁给谁。	1
🀄国是炎黄子孙的中国，👋分性别。但是请你明白当越来越多的🀄国女人招进了外族👨性的时候，就离战争👋远了。两个同族村子尚且会为1️⃣条河，一块地发生械斗。更不要说异族之间了，异族之间矛盾会更多。所🈶的战争都是因为种族和✉仰爆发的。当黑人达到一定规模，中华大地又将重现五胡乱华的惨🐘。当然主💊还是高层汉奸的功劳，但🀄国👩性的廉价形🐘将会作为替罪羊载入世界历史的记录🀄。若干年后，即使🀄国女性足够优秀，恐怕也摆脱不了媚黑祖先🚪留下的阴影。	1
什么普✉酒	1
你的逻辑思维👋太够，第1️⃣句在理，第2️⃣句就傻了，图灵的行为确实违反了法律，但是处罚图灵的法律根本没🈶正义可言，所以第二条站👋住，第3️⃣句更蠢图灵的💀，跟迫害有直接关系，🍺💀了人工🧠能之父这种过错还能认为他不是被🍺的¿	0
其实你说的👋现实，因为你看看隔壁的撑同贴吧，不张扬，不lanjiao，👋反异，安静平和的同性恋根📕不会⬆贴🎱来撑同。换句话说，既然👴🚪本身就是反那些贴吧里的那些撑同，同性恋，🌶️么就和🌶️些极少的同性恋没啥关系了。	1
如果真是上辈子🧼孽，遇到这种事情，我觉🉐👴会这么做：1.普通女性朋友交往过黑人→直接🈚视，默默断交。2.女朋友或者妻子发现交往过黑人→分手/离婚。3.🧼孽啊，女儿交往黑人→断绝父👩关系🎱，眼👋见为净。	1
中国抗日时期特💊最恨日本就是🀀🀃和4️⃣川了，这人学过历史吗	0
为什么他始终无法正视自己的取向¿如果他真👋是gay拿怎么到现在都没发拿出证据¿是👋想拿吗¿还是没🈶证据为什么🈳口🈚凭否认自己是gay？	1
这些媚黑账号是不是都收了米钱啊，是👨是女还未🉑知，但是是中国人基本是石锤的，难道是因为媚黑流量容易变现¿媚黑账号很多都是P图为主，然后收钱改图，但是奇怪的是有些并未开通收费通道，是有人在背后资助米钱，亦或者单纯的媚黑还未🉑知，家人们🈶什么想法吗	1
lz你没看完原贴，原贴还说这女的有精神类疾病。判四个🈷，这会儿已经放出来继续祸害了	1
看那些🐝🐶干什么，天天🛌在自己的幻想乡里，动不动把人咬死	1
普✉奇趣蛋也就能想想了	1
就应该用膝盖压在黑蛆的脖子⬆制制他🚪，黑蛆就怕这招	1
吊打蒋介石	0
📝👴只是👋搞👩的渣👨，➗非他不渣；但📝👴👋渣还能是📝👴吗¿尤其是骗婚的。	1
在🍚同群不🍚同，你自己也说过你是双性恋了，所以💊为民除害找你很合理。	1
恩格斯就说了真正平等的婚姻在以后的历史中实现时，👩性群体的主体意愿越来越无法忽视，势必成为更重💊于男性群体的意愿。现在风气就是争当烧🐔，爱浪爱玩，你1️⃣个男的有啥好纯情的，想爽的直接模仿版本之子黑叔叔就行了，提裤子就🚶人	1
你一说到被外国机构点名批评，🌶️就放心了。实证🀄国👩性地合算好的，敌人越说👎，证明👴🚪越做🉐👌。就看你屁股坐哪边。你认为外国是支持🀄国发展还是打压，就能看出立场了。	0
其实我是支持她们找黑👨的，物以类聚自动分类。	1
⚡子烧🐔还不是要真人使用？	1
👩主向下兼容，👅舔犬男来收拾	1
不拉女的就是了，吊事没🈶	1
萝莉与正太同时穿上👚。你🚪就会惊呼多么纯洁可爱的两个👩孩子啊！偶然小正太更漂亮可爱一些。人群浑然不知的更靠向小正太但当人🚪得知最漂亮的小👩孩是👨的之后他🚪就瞬间✅他👋感兴趣并在背后议论着没想到他竟然是个👨的！👴靠，伪娘真恶🆕小正太并不知道为什么人🚪✅他的恶意🌶️么大或许这就是👨性的命运。男性👋能去追求美的🀀🀂。👋能变得可爱必须把尾🎱藏在阴暗处。并且分类为伪娘跨性别的标签。小正太觉🉐自己并👋是伪娘或跨性别者因为他只不过是在追求美🉑是医生会告诉他你就是性别障碍有👚癖。家长🚪会告诉他男人💊🈶个👨样。同学们会排挤他于是他开始厌恶自己。厌恶自己的性别，厌恶自己的生殖器官。他把生殖器官视为⬆天给他枷锁他改变不了什么因为总🈶一些人知道他是男的之后就✅他打⬆了肮脏下流性男的都1️⃣样的🏷仿佛男性犯了滔天大罪或许🎱。小正太✂去了他的长发脱⬇的只🈶古代男性才会穿的长👗他想不明白就算他明白了，他也无法让世人明白	1
是啊！🌶️个都🈶这些脑瘫奇人🐢🐛🦶	1
这个📝👴人面兽心还叫帅天理何在！	1
你💊坚持自己的💭，因为👴也觉得同性恋很恶🆕，永远都不🉑能改变，太恶🆕了	1
东北以前原本就喜欢地域黑啊，你拿这个做比喻没必💊，🔟年前⬆网的都知道。只👋过现在是自己遭重了	1
